ax (m/s^2),ay (m/s^2),az (m/s^2),Activity,Subject,Sample
-0.92155,-0.66515,-1.49305,walking_down,2.0,2
-1.176775,-0.660575,-0.914825,walking_down,2.0,2
-1.13285,-0.490975,0.0295,walking_down,2.0,2
0.6982,-1.2041,-0.0805,walking,2.0,1
0.08795,-0.8456,0.483475,walking,2.0,1
-0.069875,-0.623625,0.4346,walking,2.0,1
0.3606,-0.610725,-0.187675,walking,2.0,1
0.826,-0.700425,-0.790175,walking,2.0,1
1.41835,-0.817575,-1.414975,walking,2.0,1
1.171325,-0.592125,-1.46795,walking,2.0,1
0.3661,0.02795,-1.417025,walking,2.0,1
-0.0499,0.4096,-1.268825,walking,2.0,1
-0.24195,0.589025,-1.1932,walking,2.0,1
-0.112475,0.537575,-0.82975,walking,2.0,1
0.34095,0.1559,-0.101925,walking,2.0,1
0.778225,-0.206675,0.53595,walking,2.0,1
0.86965,-0.236725,0.81275,walking,2.0,1
0.788475,0.01565,0.531225,walking,2.0,1
0.5474,0.356575,0.366775,walking,2.0,1
0.43975,0.4413,0.399325,walking,2.0,1
0.526675,0.26855,0.651725,walking,2.0,1
0.545725,-0.135525,1.295475,walking,2.0,1
0.6759,-0.7005,2.3227,walking,2.0,1
0.804875,-0.875525,3.09055,walking,2.0,1
0.2142,-0.360975,2.3101,walking,2.0,1
-0.5177,0.336325,-0.0984,walking,2.0,1
-0.830825,0.70965,-1.39935,walking,2.0,1
-0.397475,0.011325,-0.119075,walking,2.0,1
-0.056075,-0.915475,1.653275,walking,2.0,1
0.456125,-1.344175,2.188825,walking,2.0,1
0.371075,-1.35,1.792475,walking,2.0,1
0.033175,-0.96365,0.236,walking,2.0,1
-0.1497,-0.637925,-1.46325,walking,2.0,1
-0.525025,-0.390775,-2.0383,walking,2.0,1
-0.549925,-0.641375,-1.353975,walking,2.0,1
-0.292675,-1.0901,0.232125,walking,2.0,1
-0.017625,-1.0828,1.077525,walking,2.0,1
0.25805,-0.928,0.7514,walking,2.0,1
0.499075,-0.91965,-0.25665,walking,2.0,1
0.709025,-0.798175,-1.198175,walking,2.0,1
0.67985,-0.638425,-2.035375,walking,2.0,1
0.674825,-0.454025,-2.18645,walking,2.0,1
0.39095,-0.491225,-1.4467,walking,2.0,1
-0.06835,0.20375,-0.7423,walking,2.0,1
-0.39595,0.495425,-0.55025,walking,2.0,1
-0.271775,0.64525,-0.743625,walking,2.0,1
-0.0755,0.68475,-0.3839,walking,2.0,1
0.38315,0.3928,0.728075,walking,2.0,1
0.5687,0.195975,1.47965,walking,2.0,1
0.313625,0.389025,1.25185,walking,2.0,1
-0.24135,0.7807,1.106175,walking,2.0,1
-0.290175,0.98745,0.5133,walking,2.0,1
-0.0697,0.911125,0.28205,walking,2.0,1
-0.119325,0.5843,1.019975,walking,2.0,1
-0.284,0.24115,2.063075,walking,2.0,1
-0.64065,0.224125,2.5449,walking,2.0,1
-0.60875,0.174775,1.13925,walking,2.0,1
-0.138575,-0.05645,-0.4814,walking,2.0,1
0.769925,-0.802975,-0.091775,walking,2.0,1
0.3947,-1.471575,2.499775,walking,2.0,1
-0.3349,-1.480425,3.12365,walking,2.0,1
-0.33215,-1.1576,1.1753,walking,2.0,1
-0.026,-0.88415,-0.975325,walking,2.0,1
0.60155,-0.855075,-1.87885,walking,2.0,1
0.43585,-0.787375,-1.706075,walking,2.0,1
-0.137625,-0.408225,-1.108375,walking,2.0,1
-0.34785,-0.234875,-0.5839,walking,2.0,1
-0.204225,-0.585325,0.3985,walking,2.0,1
0.123875,-0.95965,1.34155,walking,2.0,1
0.353825,-0.84385,1.574,walking,2.0,1
0.242925,-0.1363,-0.41395,walking,2.0,1
0.24205,0.44075,-2.38385,walking,2.0,1
0.3993,0.429275,-2.5917,walking,2.0,1
0.43345,0.15275,-1.4485,walking,2.0,1
0.265625,0.034275,-0.371875,walking,2.0,1
-0.078875,0.301475,-0.1909,walking,2.0,1
0.0347,0.424225,-0.10335,walking,2.0,1
0.415,0.156575,0.026525,walking,2.0,1
0.6795,0.012625,-0.06915,walking,2.0,1
0.606825,0.021375,-0.20945,walking,2.0,1
0.5979,0.013375,0.208175,walking,2.0,1
0.485175,-0.184175,0.75185,walking,2.0,1
0.29545,-0.376075,1.039175,walking,2.0,1
0.34635,-0.6865,1.095625,walking,2.0,1
0.2153,-0.695875,1.1442,walking,2.0,1
-0.39275,-0.1111,0.6734,walking,2.0,1
-1.2618,0.5464,-0.57805,walking,2.0,1
-1.035275,0.350425,0.43395,walking,2.0,1
-0.42295,-1.024575,3.014375,walking,2.0,1
0.3714,-1.873425,4.196375,walking,2.0,1
0.3672,-1.6653,2.67465,walking,2.0,1
0.1845,-1.2516,0.617225,walking,2.0,1
-0.07595,-0.951525,-0.924575,walking,2.0,1
-0.326125,-0.7201,-1.35435,walking,2.0,1
-0.57075,-0.7733,-0.357875,walking,2.0,1
-0.24745,-0.9902,0.3858,walking,2.0,1
-0.4958,-1.205925,1.21745,walking,2.0,1
0.001075,-1.134725,1.2148,walking,2.0,1
-0.150975,-0.92345,0.070775,walking,2.0,1
-0.16525,-0.364575,-1.425325,walking,2.0,1
-0.08395,-0.022725,-2.38065,walking,2.0,1
-0.217875,0.227675,-2.3324,walking,2.0,1
-0.286775,0.392325,-2.313375,walking,2.0,1
-0.759525,0.64225,-1.90825,walking,2.0,1
-0.77255,0.70925,-1.55815,walking,2.0,1
-0.328025,0.459325,-1.125625,walking,2.0,1
0.146575,0.2774,-0.8486,walking,2.0,1
0.40885,0.153,-0.221,walking,2.0,1
0.378575,0.20595,0.79805,walking,2.0,1
0.197875,0.516175,0.923525,walking,2.0,1
0.276875,0.64285,-0.08405,walking,2.0,1
0.3923,0.826325,-0.55175,walking,2.0,1
0.348075,0.623375,0.191025,walking,2.0,1
0.027975,0.174125,2.368975,walking,2.0,1
-0.410425,-0.225,3.7781,walking,2.0,1
-0.2858,-0.3948,2.645625,walking,2.0,1
0.31085,-0.21545,0.02985,walking,2.0,1
0.715775,-0.55565,-0.93305,walking,2.0,1
0.514725,-1.006675,1.846525,walking,2.0,1
-0.1045,-1.210225,3.9717,walking,2.0,1
-0.365375,-1.053025,2.339,walking,2.0,1
-0.0276,-0.4064,-1.256675,walking,2.0,1
0.274725,-0.1768,-2.883425,walking,2.0,1
0.62305,-0.401225,-2.180925,walking,2.0,1
0.307325,-0.801125,0.013825,walking,2.0,1
-0.006775,-0.876325,1.371875,walking,2.0,1
-0.0689,-0.8698,1.299,walking,2.0,1
0.133975,-0.71525,0.1611,walking,2.0,1
0.2552,-0.6101,-0.876825,walking,2.0,1
0.525475,-0.580125,-1.87305,walking,2.0,1
0.43575,-0.35515,-2.673225,walking,2.0,1
